citationid,paperid,Name,Year,Title,Abstract,FullTextLink,topics,probs,representations
Gren_123_2021,1548391,"Gren, Lucas [lug] [0000-0001-5488-9894] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Berntsson Svensson, Richard (Chalmers University of Technology, SWE)",2021,Is it possible to disregard obsolete requirements? a family of experiments in software effort estimation,"<p>Expert judgement is a common method for software effort estimations in practice today. Estimators are often shown extra obsolete requirements together with the real ones to be implemented. Only one previous study has been conducted on if such practices bias the estimations. We conducted six experiments with both students and practitioners to study, and quantify, the effects of obsolete requirements on software estimation. By conducting a family of six experiments using both students and practitioners as research subjects (N= 461), and by using a Bayesian Data Analysis approach, we investigated different aspects of this effect. We also argue for, and show an example of, how we by using a Bayesian approach can be more confident in our results and enable further studies with small sample sizes. We found that the presence of obsolete requirements triggered an overestimation in effort across all experiments. The effect, however, was smaller in a field setting compared to using students as subjects. Still, the over-estimations triggered by the obsolete requirements were systematically around twice the percentage of the included obsolete ones, but with a large 95% credible interval. The results have implications for both research and practice in that the found systematic error should be accounted for in both studies on software estimation and, maybe more importantly, in estimation practices to avoid over-estimations due to this systematic error. We partly explain this error to be stemming from the cognitive bias of anchoring-and-adjustment, i.e. the obsolete requirements anchored a much larger software. However, further studies are needed in order to accurately predict this effect. © 2021, The Author(s).</p>",https://bth.diva-portal.org/smash/get/diva2:1548391/FULLTEXT01.pdf,"[0, 0, 0, 0, 0, 0]","[0.10978626267369895, 0.1054634547901451, 0.10945045781099369, 0.0979875348235148, 0.1028607629824109, 0.10315727275684791]","[['systematic literature', 'literature reviews', 'literature review', 'researchers practitioners', 'researchers', 'literature studies', 'primary studies', 'studies', 'findings', 'researcher bias'], ['systematic literature', 'literature reviews', 'literature review', 'researchers practitioners', 'researchers', 'literature studies', 'primary studies', 'studies', 'findings', 'researcher bias'], ['systematic literature', 'literature reviews', 'literature review', 'researchers practitioners', 'researchers', 'literature studies', 'primary studies', 'studies', 'findings', 'researcher bias'], ['systematic literature', 'literature reviews', 'literature review', 'researchers practitioners', 'researchers', 'literature studies', 'primary studies', 'studies', 'findings', 'researcher bias'], ['systematic literature', 'literature reviews', 'literature review', 'researchers practitioners', 'researchers', 'literature studies', 'primary studies', 'studies', 'findings', 'researcher bias'], ['systematic literature', 'literature reviews', 'literature review', 'researchers practitioners', 'researchers', 'literature studies', 'primary studies', 'studies', 'findings', 'researcher bias']]"
Gren_125_2022,1687222,"Gren, Lucas [lug] [0000-0001-5488-9894] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Shepperd, Martin (Chalmers, University of Gothenburg, SWE)",2022,Problem reports and team maturity in agile automotive software development,"<p>Background: Volvo Cars is pioneering an agile transformation on a large scale in the automotive industry. Social psychological aspects of automotive software development are an under-researched area in general. Few studies on team maturity or group dynamics can be found specifically in the automotive software engineering domain. Objective: This study is intended as an initial step to fill that gap by investigating the connection between issues and problem reports and team maturity. Method: We conducted a quantitative study with 84 participants from 14 teams and qualitatively validated the result with the Release Train Engineer having an overview of all the participating teams. Results: We find that the more mature a team is, the faster they seem to resolve issues as provided through external feedback, at least in the two initial team maturity stages. Conclusion: This study suggests that working on team dynamics might increase productivity in modern automotive software development departments, but this needs further investigation. © 2022 ACM.</p>",https://bth.diva-portal.org/smash/get/diva2:1687222/FULLTEXT01.pdf,"[12, 25]","[1.0, 1.0]","[['agile teams', 'agile practices', 'adopting agile', 'agile team', 'agile methods', 'use agile', 'agile', 'team climate', 'distributed projects', 'team members'], ['engineering collaboration', 'quality engineering', 'collaboration engineering', 'engineering context', 'engineering objective', 'industry academia', 'qualitative methods', 'engineering conclusions', 'studies engineering', 'engineering aims']]"
Hoffmann_136_2023,1640657,"Hoffmann, Marco (QualityMinds GmbH, Germany);Mendez, Daniel [dmz] [0000-0003-0619-6027] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Fagerholm, Fabian [faf] [0000-0002-7298-3021] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Luckhardt, Anton (The Technical University of Munich (TUM), Germany)",2023,The human side of Software Engineering Teams : an investigation of contemporary challenges,"<p>There have been numerous recent calls for research on the human side of software engineering and its impact on project success. An analysis of which challenges in software engineering teams are most relevant and frequent is still missing. As teams are more international, it is more frequent that their members have different personal values as well as different communication habits. Additionally, virtual team setups (working geographically separated, remote communication using digital tools and frequently changing team members) are increasingly prevalent. We designed a survey instrument and asked respondents to assess the frequency and criticality of a set of challenges, both within teams as well as between teams and clients. For the team challenges, we asked if mitigation measures were already in place to tackle the challenge. Respondents were also asked to provide information about their team setup. The survey included an instrument to measure Schwartz human values. The survey was first piloted and then distributed to professionals working in software engineering teams. In this article, we report on the results obtained from 192 survey respondents. We present a set of challenges that takes the survey feedback into account and introduce two categories of challenges; inter-personal and intra-personal. We found no evidence for links between personality values and challenges. We found some significant links between the number of distinct nationalities in a team and certain challenges. We found evidence that a higher degree of virtualization leads to an increase of the frequency of some human challenges. We present a set of human challenges in software engineering that can be used for further research on causes and mitigation measures, which serves as our starting point for a theory about causes of contemporary human challenges in software engineering teams. Our findings warrants further research on human challenges in software engineering and gather more evidence and test countermeasures, such as whether the employment of virtual reality software incorporating facial expressions and movements can help establish a less detached way of communication. IEEE</p>",,"[0, 0, 0]","[0.2184837600674315, 0.3003127775336356, 0.3016061791456159]","[['systematic literature', 'literature reviews', 'literature review', 'researchers practitioners', 'researchers', 'literature studies', 'primary studies', 'studies', 'findings', 'researcher bias'], ['systematic literature', 'literature reviews', 'literature review', 'researchers practitioners', 'researchers', 'literature studies', 'primary studies', 'studies', 'findings', 'researcher bias'], ['systematic literature', 'literature reviews', 'literature review', 'researchers practitioners', 'researchers', 'literature studies', 'primary studies', 'studies', 'findings', 'researcher bias']]"
Irshad_145_2021,1543163,"Irshad, Mohsin [MIR] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]) (Ericsson AB, Sweden);Britto, Ricardo [rbr] [0000-0002-7220-9570] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Petersen, Kai [kps] [0000-0002-1532-8223] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805])",2021,Adapting Behavior Driven Development (BDD) for large-scale software systems,"<p>Context: Large-scale software projects require interaction between many stakeholders. Behavior-driven development (BDD) facilitates collaboration between stakeholders, and an adapted BDD process can help improve cooperation in a large-scale project. Objective: The objective of this study is to propose and empirically evaluate a BDD based process adapted for large-scale projects. Method: A technology transfer model was used to propose a BDD based process for large-scale projects. We conducted six workshop sessions to understand the challenges and benefits of BDD. Later, an industrial evaluation was performed for the process with the help of practitioners. Results: From our investigations, understanding of a business aspect of requirements, their improved quality, a guide to system-level use-cases, reuse of artifacts, and help for test organization are found as benefits of BDD. Practitioners identified the following challenges: specification and ownership of behaviors, adoption of new tools, the software projects’ scale, and versioning of behaviors. We proposed a process to address these challenges and evaluated the process with the help of practitioners. Conclusion: The evaluation proved that BDD could be adapted and used to facilitate interaction in large-scale software projects in the software industry. The feedback from the practitioners helped in improving the proposed process. © 2021 The Author(s)</p>",https://bth.diva-portal.org/smash/get/diva2:1543163/FULLTEXT01.pdf,"[0, 0]","[0.07521666890181761, 0.16314456174786532]","[['systematic literature', 'literature reviews', 'literature review', 'researchers practitioners', 'researchers', 'literature studies', 'primary studies', 'studies', 'findings', 'researcher bias'], ['systematic literature', 'literature reviews', 'literature review', 'researchers practitioners', 'researchers', 'literature studies', 'primary studies', 'studies', 'findings', 'researcher bias']]"
Jasarevic_151_2021,1645931,"Jasarevic, Mirza [mjc] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Boeva, Veselka [vbx] [0000-0003-3128-191x] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för datavetenskap [881506]);Sjölin, Fredrik (Municipality of Karlskrona, SWE);Gramstad, Per-Olav (Municipality of Karlskrona, SWE)",2021,Understanding Traffic Cruising Causation Via Parking Data Enhancement,"<p>This study is devoted to understanding traffic cruising causation through exploring and enhancing parking data. Five recent (2017-2020) studies modeling parking congestion relied on occupancy as their only parking lot feature, then compared modeling techniques using this feature, to find the best performance. However, recently some computer scientists pointed out that it is more effective for the computer science community to focus more on data preparation for performance improvements, rather than exclusively comparing modeling techniques. This inspired us to add more parking lot features and evaluate them, to investigate how they should be composed into a congestion score, acting as a more accurate picture of reality. The score is then compared to the performance of a version where occupancy is the only parking lot feature. An experimental case study is designed in three parts. The first measures how the features should be summed into a score according to drivers' expectations. The second analyzes how much data can be reused from the real data, and whether spatial or temporal comparisons are better for data synthesis of parking data. The third part compares the performance of the score against the occupancy-only version using k-means clustering algorithm and dynamic time warping distance. The experimental results show performance improvements in all spatial and temporal categories, and increasing improvement as the sample sizes grow. © 2021 IEEE.</p>",https://bth.diva-portal.org/smash/get/diva2:1645931/FULLTEXT01.pdf,[0],[0.09286719834165748],"[['systematic literature', 'literature reviews', 'literature review', 'researchers practitioners', 'researchers', 'literature studies', 'primary studies', 'studies', 'findings', 'researcher bias']]"
Lenberg_182_2024,1799511,"Lenberg, Per (University of Gothenburg);Feldt, Robert [rfd] [0000-0002-5179-4205] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Gren, Lucas (University of Gothenburg);Wallgren Tengberg, Lars Göran (University of Gothenburg);Tidefors, Inga (University of Gothenburg);Graziotin, Daniel (University of Stuttgart, Germany)",2024,Qualitative software engineering research : Reflections and guidelines,"<p>Researchers are increasingly recognizing the importance of human aspects in software development. Because qualitative methods are used to explore human behavior in-depth, we believe that studies using such methods will become more common. Existing qualitative software engineering guidelines do not cover the full breadth of qualitative methods and the knowledge on how to use them like in social sciences. The purpose of this study was to extend the software engineering community's current body of knowledge regarding available qualitative methods and their quality assurance frameworks and to provide recommendations and guidelines for their use. With the support of an epistemological argument and a survey of the literature, we suggest that future research would benefit from (1) utilizing a broader set of research methods, (2) more strongly emphasizing reflexivity, and (3) employing qualitative guidelines and quality criteria. We present an overview of three qualitative methods commonly used in social sciences but rarely seen in software engineering research, namely interpretative phenomenological analysis, narrative analysis, and discourse analysis. Furthermore, we discuss the meaning of reflexivity in relation to the software engineering context and suggest means of fostering it. Our paper will help software engineering researchers better select and then guide the application of a broader set of qualitative research methods. © 2023 John Wiley &amp; Sons, Ltd.</p>",,"[25, 25, 25, 25, 25, 25]","[1.0, 1.0, 1.0, 1.0, 1.0, 0.5698515709433264]","[['engineering collaboration', 'quality engineering', 'collaboration engineering', 'engineering context', 'engineering objective', 'industry academia', 'qualitative methods', 'engineering conclusions', 'studies engineering', 'engineering aims'], ['engineering collaboration', 'quality engineering', 'collaboration engineering', 'engineering context', 'engineering objective', 'industry academia', 'qualitative methods', 'engineering conclusions', 'studies engineering', 'engineering aims'], ['engineering collaboration', 'quality engineering', 'collaboration engineering', 'engineering context', 'engineering objective', 'industry academia', 'qualitative methods', 'engineering conclusions', 'studies engineering', 'engineering aims'], ['engineering collaboration', 'quality engineering', 'collaboration engineering', 'engineering context', 'engineering objective', 'industry academia', 'qualitative methods', 'engineering conclusions', 'studies engineering', 'engineering aims'], ['engineering collaboration', 'quality engineering', 'collaboration engineering', 'engineering context', 'engineering objective', 'industry academia', 'qualitative methods', 'engineering conclusions', 'studies engineering', 'engineering aims'], ['engineering collaboration', 'quality engineering', 'collaboration engineering', 'engineering context', 'engineering objective', 'industry academia', 'qualitative methods', 'engineering conclusions', 'studies engineering', 'engineering aims']]"
Mendes_192_2020,1433141,"Mendes, Emilia [eme] [0000-0003-0449-5322] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]) (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för datavetenskap [881506]);Wohlin, Claes [cwo] [0000-0003-0460-5253] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Felizardo, Katia (Federal Technological University of Paraná, BRA);Kalinowski, Marcos (Pontifical Catholic University of Rio de Janeiro (PUC-Rio), BRA)",2020,When to update systematic literature reviews in software engineering,"<p>[Context] Systematic Literature Reviews (SLRs) have been adopted by the Software Engineering (SE) community for approximately 15 years to provide meaningful summaries of evidence on several topics. Many of these SLRs are now potentially outdated, and there are no systematic proposals on when to update SLRs in SE. [Objective] The goal of this paper is to provide recommendations on when to update SLRs in SE. [Method] We evaluated, using a three-step approach, a third-party decision framework (3PDF) employed in other fields, to decide whether SLRs need updating. First, we conducted a literature review of SLR updates in SE and contacted the authors to obtain their feedback relating to the usefulness of the 3PDF within the context of SLR updates in SE. Second, we used these authors’ feedback to see whether the framework needed any adaptation; none was suggested. Third, we applied the 3PDF to the SLR updates identified in our literature review. [Results] The 3PDF showed that 14 of the 20 SLRs did not need updating. This supports the use of a decision support mechanism (such as the 3PDF) to help the SE community decide when to update SLRs. [Conclusions] We put forward that the 3PDF should be adopted by the SE community to keep relevant evidence up to date and to avoid wasting effort with unnecessary updates. © 2020</p>",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.159690415350584, 0.15635228984663282, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9047119673118068, 0.8789538279967833]","[['systematic literature', 'literature reviews', 'literature review', 'researchers practitioners', 'researchers', 'literature studies', 'primary studies', 'studies', 'findings', 'researcher bias'], ['systematic literature', 'literature reviews', 'literature review', 'researchers practitioners', 'researchers', 'literature studies', 'primary studies', 'studies', 'findings', 'researcher bias'], ['systematic literature', 'literature reviews', 'literature review', 'researchers practitioners', 'researchers', 'literature studies', 'primary studies', 'studies', 'findings', 'researcher bias'], ['systematic literature', 'literature reviews', 'literature review', 'researchers practitioners', 'researchers', 'literature studies', 'primary studies', 'studies', 'findings', 'researcher bias'], ['systematic literature', 'literature reviews', 'literature review', 'researchers practitioners', 'researchers', 'literature studies', 'primary studies', 'studies', 'findings', 'researcher bias'], ['systematic literature', 'literature reviews', 'literature review', 'researchers practitioners', 'researchers', 'literature studies', 'primary studies', 'studies', 'findings', 'researcher bias'], ['systematic literature', 'literature reviews', 'literature review', 'researchers practitioners', 'researchers', 'literature studies', 'primary studies', 'studies', 'findings', 'researcher bias'], ['systematic literature', 'literature reviews', 'literature review', 'researchers practitioners', 'researchers', 'literature studies', 'primary studies', 'studies', 'findings', 'researcher bias'], ['systematic literature', 'literature reviews', 'literature review', 'researchers practitioners', 'researchers', 'literature studies', 'primary studies', 'studies', 'findings', 'researcher bias'], ['systematic literature', 'literature reviews', 'literature review', 'researchers practitioners', 'researchers', 'literature studies', 'primary studies', 'studies', 'findings', 'researcher bias']]"
Minhas_193_2021,1590855,"Minhas, Nasir Mehmood [nmm] [0000-0001-8177-4355] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805])",2021,Authorship ethics : An overview of research on the state of practice,"<p>Authorship ethics is a central topic of discussion in research ethics fora. There are various guidelines for authorship (i.e., naming and order). It is not easy to decide the authorship in the presence of varying authorship guidelines. This paper gives an overview of research on authorship practices and issues. It presents a review of 16 empirical research papers published between 2014 - 2020. The objective is to learn how various research disciplines handle authorship. What are the authorship practices in various research disciplines, and what are the issues associated with these practices © 2021 IEEE.</p>",,[0],[0.10671427842135586],"[['systematic literature', 'literature reviews', 'literature review', 'researchers practitioners', 'researchers', 'literature studies', 'primary studies', 'studies', 'findings', 'researcher bias']]"
Minhas_196_2023,1695144,"Minhas, Nasir Mehmood [nmm] [0000-0001-8177-4355] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Irshad, Mohsin (Ericsson Sweden AB);Petersen, Kai [kps] [0000-0002-1532-8223] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Börstler, Jürgen [jub] [0000-0003-0639-4234] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805])",2023,Lessons learned from replicating a study on information-retrieval based test case prioritization,"<p>Replication studies help solidify and extend knowledge by evaluating previous studies’ findings. Software engineering literature showed that too few replications are conducted focusing on software artifacts without the involvement of humans. This study aims to replicate an artifact-based study on software testing to address the gap related to replications. In this investigation, we focus on (i) providing a step-by-step guide of the replication, reflecting on challenges when replicating artifact-based testing research and (ii) evaluating the replicated study concerning the validity and robustness of the findings. We replicate a test case prioritization technique proposed by Kwon et al. We replicated the original study using six software programs, four from the original study and two additional software programs. We automated the steps of the original study using a Jupyter notebook to support future replications. Various general factors facilitating replications are identified, such as (1) the importance of documentation; (2) the need for assistance from the original authors; (3) issues in the maintenance of open-source repositories (e.g., concerning needed software dependencies, versioning); and (4) availability of scripts. We also noted observations specific to the study and its context, such as insights from using different mutation tools and strategies for mutant generation. We conclude that the study by Kwon et al. is partially replicable for small software programs and could be automated to facilitate software practitioners, given the availability of required information. However, it is hard to implement the technique for large software programs with the current guidelines. Based on lessons learned, we suggest that the authors of original studies need to publish their data and experimental setup to support the external replications. © 2023, The Author(s).</p>",https://bth.diva-portal.org/smash/get/diva2:1695144/FULLTEXT03.pdf,"[0, 0, 0, 0, 0, 0, 0]","[0.20627946610637735, 0.15388693475800316, 0.18389058459923158, 0.18367004089795297, 0.1659206893288208, 0.17331313340985333, 0.18212662996797835]","[['systematic literature', 'literature reviews', 'literature review', 'researchers practitioners', 'researchers', 'literature studies', 'primary studies', 'studies', 'findings', 'researcher bias'], ['systematic literature', 'literature reviews', 'literature review', 'researchers practitioners', 'researchers', 'literature studies', 'primary studies', 'studies', 'findings', 'researcher bias'], ['systematic literature', 'literature reviews', 'literature review', 'researchers practitioners', 'researchers', 'literature studies', 'primary studies', 'studies', 'findings', 'researcher bias'], ['systematic literature', 'literature reviews', 'literature review', 'researchers practitioners', 'researchers', 'literature studies', 'primary studies', 'studies', 'findings', 'researcher bias'], ['systematic literature', 'literature reviews', 'literature review', 'researchers practitioners', 'researchers', 'literature studies', 'primary studies', 'studies', 'findings', 'researcher bias'], ['systematic literature', 'literature reviews', 'literature review', 'researchers practitioners', 'researchers', 'literature studies', 'primary studies', 'studies', 'findings', 'researcher bias'], ['systematic literature', 'literature reviews', 'literature review', 'researchers practitioners', 'researchers', 'literature studies', 'primary studies', 'studies', 'findings', 'researcher bias']]"
Minhas_199_2020,1267005,"Minhas, Nasir Mehmood [nmm] [0000-0001-8177-4355] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Petersen, Kai [kps] [0000-0002-1532-8223] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Börstler, Jürgen [jub] [0000-0003-0639-4234] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Wnuk, Krzysztof [krw] [0000-0003-3567-9300] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805])",2020,Regression testing for large-scale embedded software development : Exploring the state of practice,"<p><strong>Context:</strong> A majority of the regression testing techniques proposed by the research have not been adopted in industry. To increase adoption rates, we need to better understand the practitioners' perspectives on regression testing.</p><p><strong>Objective:</strong> This study aims at exploring the regression testing state of practice in the large-scale embedded software development. The study has two objectives, 1) to highlight the potential challenges in practice, and 2) to identify the industry-relevant research areas regarding regression testing.</p><p><strong>Method:</strong> We conducted a qualitative study in two large-scale embedded software development companies, where we carried out semi-structured interviews with representatives from five software testing teams. We did conduct the detailed review of the process documentation of the companies to complement/validate the findings of the interviews.</p><p><strong>Results:</strong> Mostly, the practitioners run regression testing with a selected scope, the selection of scope depends upon the size, complexity, and location of the change. Test cases are prioritized on the basis of risk and critical functionality. The practitioners rely on their knowledge and experience for the decision making regarding selection and prioritization of test cases.The companies are using both automated and manual regression testing, and mainly they rely on in-house developed tools for test automation. The challenges identified in the companies are: time to test, information management, test suite maintenance, lack of communication, test selection/prioritization, lack of assessment, etc. The proposed improvements are in line with the identified challenges. Regression testing goals identified in this study are customer satisfaction, critical defect detection, confidence, effectiveness, efficiency, and controlled slip through of faults.</p><p><strong>Conclusions:</strong> Considering the current state of practice and identified challenges we conclude that there is a need to reconsider the regression test strategy in the companies. Researchers need to analyze the industry perspective while proposing new regression testing techniques. The industry-academia collaboration projects would be a good platform in this regard.</p>",https://bth.diva-portal.org/smash/get/diva2:1267005/FULLTEXT01.pdf,"[24, 24, 24, 24, 24, 24, 24, 23, 24, 24, 24, 25]","[0.21392283178836163, 1.0, 1.0, 0.39125137622521056, 1.0, 1.0, 0.5583083026761457, 1.0, 1.0, 1.0, 1.0, 0.30386438054803283]","[['regression testing', 'test selection', 'testing process', 'tests method', 'testing objective', 'testing', 'testing activities', 'testing techniques', 'test', 'regression'], ['regression testing', 'test selection', 'testing process', 'tests method', 'testing objective', 'testing', 'testing activities', 'testing techniques', 'test', 'regression'], ['regression testing', 'test selection', 'testing process', 'tests method', 'testing objective', 'testing', 'testing activities', 'testing techniques', 'test', 'regression'], ['regression testing', 'test selection', 'testing process', 'tests method', 'testing objective', 'testing', 'testing activities', 'testing techniques', 'test', 'regression'], ['regression testing', 'test selection', 'testing process', 'tests method', 'testing objective', 'testing', 'testing activities', 'testing techniques', 'test', 'regression'], ['regression testing', 'test selection', 'testing process', 'tests method', 'testing objective', 'testing', 'testing activities', 'testing techniques', 'test', 'regression'], ['regression testing', 'test selection', 'testing process', 'tests method', 'testing objective', 'testing', 'testing activities', 'testing techniques', 'test', 'regression'], ['test cases', 'test selection', 'test information', 'testing test', 'testing', 'testing activities', 'test case', 'testing identified', 'assuring quality', 'test'], ['regression testing', 'test selection', 'testing process', 'tests method', 'testing objective', 'testing', 'testing activities', 'testing techniques', 'test', 'regression'], ['regression testing', 'test selection', 'testing process', 'tests method', 'testing objective', 'testing', 'testing activities', 'testing techniques', 'test', 'regression'], ['regression testing', 'test selection', 'testing process', 'tests method', 'testing objective', 'testing', 'testing activities', 'testing techniques', 'test', 'regression'], ['engineering collaboration', 'quality engineering', 'collaboration engineering', 'engineering context', 'engineering objective', 'industry academia', 'qualitative methods', 'engineering conclusions', 'studies engineering', 'engineering aims']]"
Molléri_202_2023,1700719,"Molléri, Jefferson Seide [JME] [0000-0001-5629-5256] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Mendes, Emilia [eme] [0000-0003-0449-5322] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]) (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för datavetenskap [881506]);Petersen, Kai [kps] [0000-0002-1532-8223] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805]);Felderer, Michael [mfd] [0000-0003-3818-4442] (Blekinge Tekniska Högskola [16500], Fakulteten för datavetenskaper [16801], Institutionen för programvaruteknik [16805])",2023,Determining a core view of research quality in empirical software engineering,"<p>Context: Research quality is intended to appraise the design and reporting of studies. It comprises a set of standards such as methodological rigor, practical relevance, and conformance to ethical standards. Depending on the perspective, different views of importance are given to the standards for research quality. Objective: To investigate the suitability of a conceptual model of research quality to Software Engineering (SE), from the perspective of researchers engaged in Empirical Software Engineering (ESE) research, in order to understand the core value of research quality. Method: We conducted a mixed-methods approach with two distinct group perspectives: (i) a research group; and (ii) the empirical SE research community. Our data collection approach comprised a questionnaire survey and a complementary focus group. We carried out a hierarchical voting prioritization to collect relative values for importance of standards for research quality. Results: In the context of this research, ‘internally valid’, ‘relevant research idea’, and ‘applicable results’ are perceived as the core standards for research quality in empirical SE. The alignment at the research group level was higher compared to that at the community level. Conclusion: The conceptual model was seen to express fairly the standards for research quality in the SE context. It presented limitations regarding its structure and components’ description, which resulted in an updated model. © 2022</p>",,"[25, 27, 25, 27, 18]","[0.5491810366006263, 0.08340023084313397, 0.3865021420016713, 0.28578134677547334, 1.0]","[['engineering collaboration', 'quality engineering', 'collaboration engineering', 'engineering context', 'engineering objective', 'industry academia', 'qualitative methods', 'engineering conclusions', 'studies engineering', 'engineering aims'], ['quality attributes', 'metrics quality', 'ci components', 'ci environments', 'ci environment', 'quality properties', 'definitions quality', 'standards quality', 'maintainability', 'value delivery'], ['engineering collaboration', 'quality engineering', 'collaboration engineering', 'engineering context', 'engineering objective', 'industry academia', 'qualitative methods', 'engineering conclusions', 'studies engineering', 'engineering aims'], ['quality attributes', 'metrics quality', 'ci components', 'ci environments', 'ci environment', 'quality properties', 'definitions quality', 'standards quality', 'maintainability', 'value delivery'], ['team autonomy', 'teams working', 'teams organizations', 'organizational control', 'team performance', 'context organizations', 'organizational', 'organizational support', 'enable teams', 'coordination']]"
